Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL
153.6548, -0.488378, -0.1037249, 0.1793488, 0.6280393, 0.8988795, -1.298019, 0.1477497, -0.552449, -0.02993028, 0.01606084, -0.05418335, 0.05499998, 
153.7048, -0.4885351, -0.1037773, 0.1793499, 0.6280393, 0.9018291, -1.30521, 0.1477543, -0.5605823, -0.02992976, 0.01606077, -0.05420306, 0.05500007, 
153.7548, -0.4884304, -0.1037424, 0.1793492, 0.6280393, 0.9033126, -1.311737, 0.1477673, -0.5674589, -0.02992995, 0.01606086, -0.05422829, 0.05500002, 
153.8048, -0.488378, -0.1037249, 0.1793491, 0.6280393, 0.9040108, -1.317427, 0.1477814, -0.573201, -0.02993007, 0.01606083, -0.05425039, 0.05500006, 
153.8548, -0.4883606, -0.1037075, 0.1793485, 0.6280393, 0.9043074, -1.322279, 0.1477975, -0.5780007, -0.02993001, 0.0160609, -0.05426909, 0.05500003, 
153.9048, -0.4883606, -0.1037249, 0.1793487, 0.6280393, 0.9044471, -1.32638, 0.147814, -0.5819975, -0.02993, 0.01606091, -0.05428439, 0.05499997, 
153.9548, -0.4885176, -0.1037773, 0.1793497, 0.6280393, 0.9074141, -1.333606, 0.1478184, -0.5901656, -0.02992952, 0.01606075, -0.05430367, 0.05500007, 
154.0048, -0.4884304, -0.1037424, 0.1793491, 0.6280393, 0.9088802, -1.340169, 0.1478308, -0.5970597, -0.02992962, 0.01606084, -0.05432846, 0.05499998, 
154.0548, -0.4883606, -0.1037075, 0.1793491, 0.6280393, 0.9095784, -1.345876, 0.1478446, -0.6028193, -0.02992979, 0.01606084, -0.05435045, 0.05500007, 
154.1048, -0.4883431, -0.1037075, 0.1793484, 0.6280393, 0.909875, -1.350745, 0.1478605, -0.6076363, -0.02992973, 0.01606087, -0.05436874, 0.05500004, 
154.1548, -0.4883606, -0.1037075, 0.1793485, 0.6280393, 0.9100321, -1.354864, 0.1478768, -0.6116506, -0.02992972, 0.01606087, -0.05438399, 0.05499998, 
154.2048, -0.4885176, -0.1037598, 0.1793496, 0.6280393, 0.9129817, -1.362107, 0.1478808, -0.6198362, -0.02992918, 0.0160608, -0.05440266, 0.05500003, 
154.2548, -0.4884129, -0.1037249, 0.179349, 0.6280393, 0.9144478, -1.36867, 0.1478928, -0.6267303, -0.02992944, 0.0160608, -0.05442696, 0.05499999, 
154.3048, -0.4883606, -0.1037075, 0.1793487, 0.6280393, 0.9151285, -1.374394, 0.1479063, -0.6325073, -0.02992951, 0.01606087, -0.0544484, 0.055, 
154.3548, -0.4883431, -0.1037075, 0.1793484, 0.6280393, 0.9154426, -1.379264, 0.1479218, -0.6373419, -0.02992941, 0.01606093, -0.05446635, 0.05500003, 
154.4048, -0.4883431, -0.1037075, 0.1793484, 0.6280393, 0.9155997, -1.3834, 0.1479375, -0.6413562, -0.02992939, 0.01606089, -0.05448093, 0.055, 
154.4548, -0.4885002, -0.1037598, 0.1793496, 0.6280393, 0.9185494, -1.390643, 0.1479412, -0.6495417, -0.02992893, 0.0160608, -0.05449902, 0.05499998, 
154.5048, -0.4883955, -0.1037249, 0.1793488, 0.6280393, 0.9200154, -1.397223, 0.1479526, -0.6564533, -0.02992911, 0.01606084, -0.05452238, 0.05500006, 
154.5548, -0.4883431, -0.1037075, 0.1793486, 0.6280393, 0.9206961, -1.402948, 0.1479661, -0.6622303, -0.02992923, 0.0160609, -0.05454317, 0.055, 
154.6048, -0.4883257, -0.10369, 0.1793481, 0.6280393, 0.9210103, -1.407817, 0.1479808, -0.6670474, -0.02992913, 0.0160609, -0.05456024, 0.05500002, 
154.6548, -0.4883431, -0.1037075, 0.1793482, 0.6280393, 0.9211673, -1.411937, 0.147996, -0.6710791, -0.02992918, 0.0160609, -0.0545743, 0.05500002, 
154.7048, -0.4885002, -0.1037598, 0.1793493, 0.6280393, 0.924117, -1.419197, 0.1479996, -0.6792647, -0.02992859, 0.01606084, -0.05459149, 0.05499997, 
154.7548, -0.4883955, -0.1037249, 0.1793485, 0.6280393, 0.925583, -1.425777, 0.14801, -0.6861762, -0.02992884, 0.0160608, -0.05461367, 0.05500006, 
154.8048, -0.4883257, -0.10369, 0.1793482, 0.6280393, 0.9262462, -1.431502, 0.148023, -0.6919532, -0.02992892, 0.01606088, -0.05463342, 0.05500008, 
154.8548, -0.4883257, -0.10369, 0.179348, 0.6280393, 0.9265604, -1.436371, 0.1480375, -0.6967878, -0.02992891, 0.01606084, -0.05464986, 0.055, 
154.9048, -0.4883257, -0.10369, 0.1793479, 0.6280393, 0.9267175, -1.44049, 0.148052, -0.700802, -0.02992889, 0.01606091, -0.05466304, 0.05499997, 
154.9548, -0.4884828, -0.1037424, 0.1793491, 0.6280393, 0.9296845, -1.447768, 0.1480551, -0.7089877, -0.02992843, 0.01606078, -0.0546791, 0.05500001, 
155.0049, -0.488378, -0.1037075, 0.1793484, 0.6280393, 0.9311332, -1.454331, 0.1480651, -0.7158992, -0.02992865, 0.01606081, -0.05470019, 0.05500018, 
155.0549, -0.4883257, -0.10369, 0.1793481, 0.6280393, 0.9318138, -1.460055, 0.1480774, -0.7216762, -0.02992871, 0.01606085, -0.05471884, 0.05500013, 
155.1049, -0.4883082, -0.10369, 0.1793478, 0.6280393, 0.932128, -1.464925, 0.1480913, -0.7265108, -0.02992871, 0.01606094, -0.05473412, 0.05500012, 
155.1549, -0.4884653, -0.1037424, 0.179349, 0.6280393, 0.9351299, -1.472831, 0.1480957, -0.7353247, -0.02992824, 0.0160608, -0.05475138, 0.0550001, 
155.2049, -0.4883606, -0.10369, 0.179348, 0.6280393, 0.9366135, -1.479952, 0.1481063, -0.7427423, -0.02992842, 0.01606077, -0.05477357, 0.05500001, 
155.2549, -0.4882908, -0.1036726, 0.1793478, 0.6280393, 0.9372941, -1.486113, 0.1481194, -0.7489557, -0.02992848, 0.0160609, -0.05479285, 0.05499993, 
155.3049, -0.4882908, -0.1036726, 0.1793473, 0.6280393, 0.9376258, -1.491349, 0.1481341, -0.7541568, -0.0299284, 0.01606092, -0.05480818, 0.05500006, 
155.3549, -0.4882908, -0.1036726, 0.1793473, 0.6280393, 0.9378003, -1.495782, 0.1481485, -0.7584852, -0.02992843, 0.01606094, -0.05482038, 0.05500001, 
155.4049, -0.4883082, -0.10369, 0.1793476, 0.6280393, 0.9378875, -1.499482, 0.148162, -0.762098, -0.02992837, 0.01606085, -0.05482994, 0.05500006, 
155.4549, -0.4884304, -0.1037249, 0.1793473, 0.6280393, 0.9402089, -1.505591, 0.148166, -0.7689048, -0.02992797, 0.01606082, -0.05484115, 0.055, 
155.5049, -0.4883606, -0.1037075, 0.1793457, 0.6280393, 0.9413258, -1.511089, 0.1481749, -0.7746643, -0.02992821, 0.01606082, -0.0548556, 0.05500007, 
155.5549, -0.4883082, -0.10369, 0.1793453, 0.6280393, 0.9418495, -1.515871, 0.1481858, -0.779464, -0.02992825, 0.0160608, -0.05486837, 0.05500006, 
155.6049, -0.4883082, -0.10369, 0.1793444, 0.6280393, 0.9421113, -1.51992, 0.1481975, -0.7834783, -0.02992831, 0.01606078, -0.05487848, 0.05499999, 
155.6549, -0.4883082, -0.10369, 0.1793441, 0.6280393, 0.9422334, -1.523341, 0.1482091, -0.7868294, -0.02992825, 0.0160608, -0.05488657, 0.05499999, 
155.7049, -0.4884304, -0.1037424, 0.1752346, 0.6280393, 0.9445547, -1.52924, 0.1482118, -0.7934266, -0.02993177, 0.01605587, -0.0548965, 0.05499964, 
155.7549, -0.4883431, -0.1037075, 0.1716843, 0.6280393, 0.9456891, -1.534546, 0.1482188, -0.7989942, -0.02993501, 0.01605186, -0.05490964, 0.05499867, 
155.8049, -0.4883082, -0.10369, 0.1687241, 0.6280393, 0.9462128, -1.539153, 0.1482279, -0.8036368, -0.02993752, 0.01604857, -0.05492083, 0.05499703, 
155.8549, -0.4883082, -0.10369, 0.1662594, 0.6280568, 0.9464746, -1.543063, 0.1482389, -0.807529, -0.02993958, 0.01604578, -0.0549299, 0.0549945, 
155.9049, -0.4883082, -0.10369, 0.1642077, 0.6280568, 0.9465967, -1.546379, 0.1482496, -0.8107752, -0.0299413, 0.0160434, -0.05493704, 0.05499134, 
155.9549, -0.4884478, -0.1037424, 0.1583928, 0.6280393, 0.948918, -1.552191, 0.1482516, -0.8172853, -0.02994616, 0.0160366, -0.05494595, 0.0549847, 
156.0049, -0.4883606, -0.1037075, 0.1534227, 0.6280568, 0.9500525, -1.55741, 0.1482577, -0.8227656, -0.02995066, 0.0160309, -0.05495779, 0.05497868, 
156.0549, -0.4883082, -0.10369, 0.1492804, 0.6280568, 0.9505761, -1.561947, 0.1482662, -0.8273733, -0.02995416, 0.01602631, -0.05496792, 0.05497315, 
156.1049, -0.4883082, -0.10369, 0.1458316, 0.6280568, 0.9508379, -1.565822, 0.1482764, -0.8312131, -0.02995707, 0.01602238, -0.05497602, 0.05496742, 
156.1549, -0.4883257, -0.10369, 0.1429603, 0.6280568, 0.9509601, -1.569068, 0.1482864, -0.834407, -0.02995951, 0.01601914, -0.05498217, 0.05496179, 
156.2049, -0.4884478, -0.1037424, 0.1364614, 0.6280568, 0.9532988, -1.574846, 0.1482881, -0.8408822, -0.02996507, 0.01601142, -0.05499002, 0.05495329, 
156.2549, -0.488378, -0.1037075, 0.1309216, 0.6280568, 0.9544333, -1.580047, 0.1482932, -0.8463276, -0.02996993, 0.01600524, -0.05499995, 0.05494623, 
156.3049, -0.4883257, -0.10369, 0.1263049, 0.6280568, 0.9549394, -1.584567, 0.1483012, -0.8509004, -0.02997387, 0.01600001, -0.05500003, 0.05493979, 
156.3549, -0.4883257, -0.10369, 0.1224613, 0.6280568, 0.9552013, -1.588407, 0.1483111, -0.8547226, -0.02997716, 0.01599561, -0.05500014, 0.05493352, 
156.4049, -0.4883431, -0.10369, 0.119261, 0.6280568, 0.9553409, -1.591636, 0.1483204, -0.8579166, -0.02997976, 0.01599204, -0.05500006, 0.05492762, 
156.4549, -0.4884304, -0.1037424, 0.1124916, 0.6280568, 0.9569117, -1.5964, 0.148324, -0.8631002, -0.02998572, 0.01598405, -0.0550001, 0.05491994, 
156.5049, -0.488378, -0.1037075, 0.1067271, 0.6280568, 0.9576971, -1.600607, 0.1483293, -0.867481, -0.02999079, 0.01597753, -0.05499996, 0.0549136, 
156.5549, -0.4883606, -0.10369, 0.101923, 0.6280568, 0.9580461, -1.604237, 0.1483364, -0.8711461, -0.02999488, 0.01597211, -0.05500009, 0.05490781, 
156.6049, -0.4883606, -0.10369, 0.09792364, 0.6280568, 0.9582207, -1.607326, 0.1483443, -0.8742005, -0.02999821, 0.01596756, -0.05500005, 0.05490261, 
156.655, -0.488378, -0.1037075, 0.09459377, 0.6280568, 0.9583254, -1.609909, 0.1483523, -0.8767487, -0.03000107, 0.01596374, -0.05500008, 0.05489756, 
156.705, -0.488378, -0.1037249, 0.08771241, 0.6280568, 0.9583777, -1.612091, 0.1483593, -0.878878, -0.03000735, 0.01595571, -0.05500001, 0.05489285, 
156.755, -0.4883955, -0.1037249, 0.08185495, 0.6280568, 0.9584301, -1.613906, 0.1483641, -0.8806582, -0.03001225, 0.01594907, -0.05500006, 0.05488891, 
156.805, -0.4884129, -0.1037249, 0.07697356, 0.6280568, 0.9584476, -1.615407, 0.1483691, -0.8821243, -0.03001645, 0.01594351, -0.05500002, 0.0548855, 
156.855, -0.4884129, -0.1037249, 0.07290996, 0.6280568, 0.958465, -1.616681, 0.1483735, -0.8833635, -0.03001984, 0.01593888, -0.05500006, 0.05488247, 
156.905, -0.4884304, -0.1037424, 0.06952644, 0.6280568, 0.958465, -1.617728, 0.148377, -0.8843933, -0.03002277, 0.01593498, -0.0550001, 0.05487987, 
156.955, -0.4884304, -0.1037424, 0.06617809, 0.6280568, 0.958465, -1.618601, 0.1483801, -0.8852485, -0.03002574, 0.01593116, -0.05500003, 0.05487768, 
157.005, -0.4884478, -0.1037424, 0.06337381, 0.6280568, 0.958465, -1.619334, 0.1483825, -0.885964, -0.03002821, 0.01592789, -0.05500016, 0.05487579, 
157.055, -0.4884478, -0.1037424, 0.06103826, 0.6280568, 0.958465, -1.619945, 0.1483845, -0.8865575, -0.03003018, 0.01592522, -0.05500002, 0.05487434, 
157.105, -0.4884478, -0.1037424, 0.05910981, 0.6280568, 0.9584476, -1.620451, 0.148381, -0.8870462, -0.03003483, 0.01592381, -0.05500003, 0.05487391, 
157.155, -0.4884304, -0.1037598, 0.05751456, 0.6280568, 0.9584301, -1.620852, 0.1483753, -0.887465, -0.03003998, 0.01592243, -0.05500015, 0.05487404, 
157.205, -0.4884304, -0.1037598, 0.05619372, 0.6280568, 0.9584126, -1.621184, 0.1483679, -0.8878141, -0.03004636, 0.01592148, -0.05500006, 0.05487457, 
157.255, -0.4884304, -0.1037598, 0.05510009, 0.6280568, 0.9583777, -1.621463, 0.1483596, -0.8881108, -0.03005277, 0.01592081, -0.05500007, 0.05487545, 
157.305, -0.4884304, -0.1037598, 0.05419446, 0.6280568, 0.9583603, -1.62169, 0.1483508, -0.8883551, -0.03005998, 0.01592033, -0.05500005, 0.05487643, 
157.355, -0.4884304, -0.1037773, 0.05344451, 0.6280568, 0.9583254, -1.621865, 0.1483424, -0.8885471, -0.03006716, 0.01592013, -0.0550001, 0.05487759, 
157.405, -0.4884129, -0.1037773, 0.05282343, 0.6280393, 0.9582905, -1.622022, 0.1483335, -0.8887216, -0.0300806, 0.01592151, -0.05500003, 0.05487878, 
157.455, -0.4883257, -0.1038122, 0.05229271, 0.6280043, 0.9582905, -1.622161, 0.1483329, -0.8888613, -0.03015141, 0.01594624, -0.05500004, 0.05487864, 
157.505, -0.4883082, -0.1037947, 0.05182374, 0.6280043, 0.9582905, -1.622283, 0.1483359, -0.888966, -0.03020836, 0.01596258, -0.05500018, 0.05487809, 
157.555, -0.4882733, -0.1037947, 0.05142701, 0.6279869, 0.9583079, -1.622388, 0.1483412, -0.8890707, -0.03025831, 0.01597796, -0.05500013, 0.05487734, 
157.605, -0.4882384, -0.1037947, 0.05109859, 0.6279869, 0.9583079, -1.622476, 0.1483449, -0.889158, -0.03029726, 0.01599062, -0.05500008, 0.05487683, 
157.655, -0.4882209, -0.1037947, 0.05082596, 0.6279869, 0.9583079, -1.622563, 0.1483475, -0.8892103, -0.03033042, 0.01600054, -0.05499998, 0.05487661, 
157.705, -0.4881861, -0.1037947, 0.05059994, 0.6279694, 0.9583079, -1.622615, 0.1483491, -0.8892801, -0.03035781, 0.01600908, -0.05500008, 0.05487637, 
157.755, -0.4881686, -0.1037947, 0.05041195, 0.6279694, 0.9583079, -1.622668, 0.14835, -0.889315, -0.03038192, 0.0160163, -0.05500005, 0.05487638, 
157.805, -0.4881511, -0.1037947, 0.05025161, 0.627952, 0.9583254, -1.62272, 0.1483534, -0.8893675, -0.03040194, 0.0160229, -0.05500006, 0.05487583, 
157.855, -0.4881337, -0.1037947, 0.05011965, 0.627952, 0.9583254, -1.622755, 0.1483547, -0.8894023, -0.03041885, 0.01602788, -0.05500009, 0.05487566, 
157.905, -0.4880988, -0.1037947, 0.05000985, 0.627952, 0.9583254, -1.62279, 0.1483555, -0.8894197, -0.03043511, 0.01603227, -0.05500014, 0.05487556, 
157.955, -0.4880813, -0.1037947, 0.04991854, 0.627952, 0.9583254, -1.622807, 0.1483572, -0.8894372, -0.03044579, 0.01603633, -0.05499995, 0.05487545, 
158.005, -0.4880813, -0.1037947, 0.04984356, 0.627952, 0.9583254, -1.622825, 0.1483573, -0.8894722, -0.03045498, 0.01603885, -0.05500002, 0.05487537, 
158.055, -0.4880639, -0.1037947, 0.04978002, 0.6279346, 0.9583254, -1.622842, 0.1483579, -0.8894722, -0.03046568, 0.01604149, -0.05500006, 0.05487551, 
158.105, -0.4880464, -0.1038122, 0.04972757, 0.6279346, 0.9583254, -1.622859, 0.1483586, -0.8894896, -0.03047096, 0.01604382, -0.05500001, 0.05487538, 
158.155, -0.4880464, -0.1037947, 0.04968513, 0.6279346, 0.9583254, -1.622877, 0.1483583, -0.8895071, -0.03047546, 0.01604519, -0.05500002, 0.05487552, 
158.205, -0.488029, -0.1038122, 0.04964817, 0.6279346, 0.9583254, -1.622877, 0.1483589, -0.8895071, -0.03048152, 0.01604658, -0.055, 0.05487549, 
158.2551, -0.488029, -0.1038122, 0.04961706, 0.6279346, 0.9583254, -1.622894, 0.1483598, -0.8895245, -0.03048323, 0.01604776, -0.05500003, 0.05487528, 
158.3051, -0.4880115, -0.1038122, 0.04959179, 0.6279346, 0.9583254, -1.622894, 0.1483603, -0.8895245, -0.03048452, 0.01604829, -0.05500003, 0.05487527, 
158.3551, -0.487994, -0.1038122, 0.04957045, 0.6279346, 0.9583254, -1.622912, 0.1483608, -0.8895419, -0.03048647, 0.01604888, -0.05500004, 0.05487517, 
158.4051, -0.487994, -0.1038122, 0.04955197, 0.6279171, 0.9583254, -1.622912, 0.1483615, -0.8895419, -0.03048805, 0.01604942, -0.0550001, 0.05487518, 
158.4551, -0.4879766, -0.1038122, 0.04953731, 0.6279171, 0.9583254, -1.622912, 0.1483617, -0.8895419, -0.03048941, 0.01605009, -0.05500013, 0.0548752, 
158.5051, -0.4879591, -0.1038296, 0.04952539, 0.6279171, 0.9583254, -1.622912, 0.1483618, -0.8895419, -0.03049004, 0.01605054, -0.05500006, 0.05487506, 
158.5551, -0.4879591, -0.1038122, 0.04951466, 0.6279171, 0.9583254, -1.622929, 0.148362, -0.8895419, -0.03049136, 0.01605077, -0.05500008, 0.05487511, 
158.6051, -0.4879591, -0.1038296, 0.04950655, 0.6279171, 0.9583254, -1.622929, 0.1483621, -0.8895594, -0.03049166, 0.01605116, -0.05500001, 0.05487527, 
158.6551, -0.4879591, -0.1038296, 0.04949976, 0.6279171, 0.9583254, -1.622929, 0.1483621, -0.8895594, -0.03049224, 0.01605136, -0.05499998, 0.0548753, 
158.7051, -0.4879417, -0.1038122, 0.04949332, 0.6279171, 0.9583254, -1.622929, 0.1483622, -0.8895594, -0.03049286, 0.01605151, -0.05500007, 0.05487531, 
158.7551, -0.4879417, -0.1038296, 0.04948879, 0.6279171, 0.9583254, -1.622929, 0.1483622, -0.8895594, -0.03049326, 0.01605175, -0.05500016, 0.05487527, 
158.8051, -0.4879417, -0.1038296, 0.04948509, 0.6279171, 0.9583254, -1.622929, 0.148362, -0.8895594, -0.030493, 0.01605188, -0.05499998, 0.05487537, 
158.8551, -0.4879417, -0.1038296, 0.04948211, 0.6279171, 0.9583254, -1.622929, 0.148362, -0.8895594, -0.03049329, 0.01605189, -0.055, 0.0548754, 
158.9051, -0.4879417, -0.1038296, 0.04947878, 0.6279171, 0.9583254, -1.622929, 0.1483621, -0.8895594, -0.03049378, 0.01605199, -0.05499997, 0.05487547, 
158.9551, -0.4879417, -0.1038296, 0.04947675, 0.6279171, 0.9583254, -1.622929, 0.1483618, -0.8895594, -0.03049385, 0.01605212, -0.055, 0.0548755, 
159.0051, -0.4879417, -0.1038296, 0.04947508, 0.6279171, 0.9583254, -1.622929, 0.1483621, -0.8895594, -0.03049365, 0.01605217, -0.05500002, 0.05487543, 
159.0551, -0.4879417, -0.1038296, 0.04947282, 0.6279171, 0.9583254, -1.622929, 0.148362, -0.8895594, -0.03049418, 0.01605214, -0.05499993, 0.05487549, 
159.1051, -0.4879417, -0.1038296, 0.04947198, 0.6279171, 0.9583254, -1.622929, 0.148362, -0.8895594, -0.03049398, 0.01605224, -0.05499998, 0.05487554, 
159.1551, -0.4879417, -0.1038296, 0.04947115, 0.6279171, 0.9583254, -1.622929, 0.148362, -0.8895594, -0.03049311, 0.01605204, -0.05500001, 0.05487539, 
159.2051, -0.4879417, -0.1038296, 0.04947055, 0.6279171, 0.9583254, -1.622929, 0.1483617, -0.8895594, -0.03049365, 0.01605194, -0.05500001, 0.0548755, 
159.2551, -0.4879417, -0.1038296, 0.04946924, 0.6279171, 0.9583254, -1.622929, 0.148362, -0.8895594, -0.0304939, 0.01605208, -0.05499998, 0.05487555, 
159.3051, -0.4879417, -0.1038296, 0.04946876, 0.6279171, 0.9583254, -1.622929, 0.1483617, -0.8895594, -0.03049417, 0.01605229, -0.05500003, 0.05487551, 
159.3551, -0.4879417, -0.1038296, 0.04946852, 0.6279171, 0.9583254, -1.622929, 0.1483617, -0.8895594, -0.03049352, 0.0160522, -0.05499992, 0.05487559, 
159.4051, -0.4879242, -0.1038296, 0.04946829, 0.6279171, 0.9583254, -1.622929, 0.1483617, -0.8895594, -0.03049382, 0.01605217, -0.05500007, 0.05487552, 
159.4551, -0.4879242, -0.1038296, 0.04946745, 0.6279171, 0.9583254, -1.622929, 0.148362, -0.8895594, -0.03049424, 0.01605222, -0.05500002, 0.05487553, 
159.5051, -0.4879242, -0.1038296, 0.04946733, 0.6279171, 0.9583254, -1.622929, 0.1483617, -0.8895594, -0.03049431, 0.01605237, -0.05500001, 0.05487568, 
159.5551, -0.4879242, -0.1038296, 0.04946721, 0.6279171, 0.9583254, -1.622929, 0.1483618, -0.8895594, -0.03049373, 0.01605231, -0.05500006, 0.05487555, 
159.6051, -0.4879242, -0.1038296, 0.04946721, 0.6279171, 0.9583254, -1.622929, 0.1483616, -0.8895594, -0.03049396, 0.01605223, -0.05500007, 0.05487553, 
159.6551, -0.4879242, -0.1038296, 0.04946662, 0.6279171, 0.9583254, -1.622929, 0.1483617, -0.8895594, -0.03049432, 0.0160523, -0.05500006, 0.05487564, 
159.7051, -0.4879242, -0.1038296, 0.04946662, 0.6279171, 0.9583254, -1.622929, 0.1483617, -0.8895594, -0.03049427, 0.01605243, -0.05500004, 0.05487564, 
159.7551, -0.4879242, -0.1038296, 0.04946662, 0.6279171, 0.9583254, -1.622929, 0.1483618, -0.8895594, -0.0304939, 0.01605228, -0.05500004, 0.0548756, 
159.8051, -0.4879242, -0.1038296, 0.04946674, 0.6279171, 0.9583254, -1.622929, 0.1483617, -0.8895594, -0.03049389, 0.01605232, -0.05500001, 0.05487552, 
159.8551, -0.4879242, -0.1038296, 0.04946602, 0.6279171, 0.9583254, -1.622929, 0.1483617, -0.8895594, -0.03049427, 0.01605234, -0.05499998, 0.05487564, 
159.9052, -0.4879242, -0.1038296, 0.04946626, 0.6279171, 0.9583254, -1.622929, 0.1483616, -0.8895594, -0.03049425, 0.01605237, -0.05499996, 0.05487564, 
159.9552, -0.4879242, -0.1038296, 0.04946638, 0.6279171, 0.9583254, -1.622929, 0.1483617, -0.8895594, -0.03049395, 0.01605226, -0.05500001, 0.05487557, 
160.0052, -0.4879242, -0.1038296, 0.04946566, 0.6279171, 0.9583254, -1.622929, 0.1483616, -0.8895594, -0.03049448, 0.01605227, -0.055, 0.05487564, 
160.0552, -0.4879242, -0.1038296, 0.04946602, 0.6279171, 0.9583254, -1.622929, 0.1483616, -0.8895594, -0.0304941, 0.0160524, -0.05499998, 0.05487566, 
160.1052, -0.4879417, -0.1038296, 0.04946614, 0.6279171, 0.9583254, -1.622929, 0.1483618, -0.8895594, -0.03049321, 0.01605221, -0.055, 0.0548756, 
160.1552, -0.4879417, -0.1038296, 0.04946638, 0.6279171, 0.9583254, -1.622929, 0.1483615, -0.8895594, -0.03049372, 0.01605211, -0.05500014, 0.05487551, 
160.2052, -0.4879417, -0.1038296, 0.0494659, 0.6279171, 0.9583254, -1.622929, 0.1483618, -0.8895594, -0.03049405, 0.01605214, -0.05500002, 0.0548757, 
160.2552, -0.4879242, -0.1038296, 0.04946602, 0.6279171, 0.9583254, -1.622929, 0.1483616, -0.8895594, -0.03049427, 0.01605231, -0.0550001, 0.0548756, 
160.3052, -0.4879417, -0.1038296, 0.04946614, 0.6279171, 0.9583254, -1.622929, 0.1483617, -0.8895594, -0.03049352, 0.01605227, -0.05499999, 0.05487558, 
160.3552, -0.4879242, -0.1038296, 0.04946638, 0.6279171, 0.9583254, -1.622929, 0.1483617, -0.8895594, -0.03049393, 0.0160522, -0.05500003, 0.0548756, 
160.4052, -0.4879242, -0.1038296, 0.04946578, 0.6279171, 0.9583254, -1.622929, 0.1483605, -0.8895594, -0.03049432, 0.01605226, -0.05499997, 0.05487564, 
160.4552, -0.4879242, -0.1038296, 0.0494659, 0.6279171, 0.9583254, -1.622929, 0.1483593, -0.8895594, -0.03049433, 0.01605236, -0.05499997, 0.05487571, 
160.5052, -0.4879242, -0.1038296, 0.04946614, 0.6279171, 0.9583254, -1.622929, 0.1483585, -0.8895594, -0.03049376, 0.01605231, -0.05500006, 0.05487555, 
160.5552, -0.4879242, -0.1038296, 0.04946626, 0.6279171, 0.9583254, -1.622929, 0.1483576, -0.8895594, -0.03049392, 0.01605231, -0.05500003, 0.05487558, 
160.6052, -0.4879242, -0.1038296, 0.04946566, 0.6279171, 0.9583254, -1.622929, 0.1483571, -0.8895594, -0.03049432, 0.01605232, -0.05500004, 0.0548756, 
160.6552, -0.4879242, -0.1038296, 0.0494659, 0.6279171, 0.9583254, -1.622929, 0.1483565, -0.8895594, -0.03049429, 0.01605242, -0.05500004, 0.05487558, 
160.7052, -0.4879417, -0.1038296, 0.04946566, 0.6279171, 0.9583254, -1.622947, 0.144097, -0.8895594, -0.0304944, 0.01605278, -0.05500001, 0.05487669, 
160.7552, -0.4879242, -0.1038296, 0.04946638, 0.6279171, 0.9583429, -1.622929, 0.1402381, -0.8895594, -0.03049452, 0.01605323, -0.0550001, 0.05487752, 
160.8052, -0.4879242, -0.1038296, 0.04946543, 0.6279171, 0.9583429, -1.622929, 0.1370064, -0.8895769, -0.0304952, 0.01605349, -0.05500018, 0.05487852, 
160.8552, -0.4879242, -0.1038296, 0.04946566, 0.6279171, 0.9583254, -1.622929, 0.1343192, -0.8895769, -0.03049521, 0.0160539, -0.05500007, 0.05487925, 
160.9052, -0.4879242, -0.1038296, 0.04946614, 0.6279171, 0.9583254, -1.622947, 0.1320851, -0.8895769, -0.03049508, 0.01605411, -0.05500006, 0.05487986, 
160.9552, -0.4879417, -0.1038471, 0.04946137, 0.6279171, 0.9583429, -1.622947, 0.1259715, -0.8895769, -0.03194994, 0.01837978, -0.055, 0.05488157, 
161.0052, -0.4879591, -0.1038296, 0.04945708, 0.6279171, 0.9583429, -1.622947, 0.1205735, -0.8895769, -0.03314203, 0.02031269, -0.05499998, 0.05488255, 
161.0552, -0.4879591, -0.1038296, 0.04944921, 0.6279346, 0.9583603, -1.622964, 0.116064, -0.8895943, -0.03412382, 0.02191986, -0.05500007, 0.05488322, 
161.1052, -0.487994, -0.1038296, 0.04944135, 0.6279346, 0.9583603, -1.622964, 0.1123151, -0.8895943, -0.03493743, 0.02325785, -0.05499995, 0.05488383, 
161.1552, -0.488029, -0.1038122, 0.04943407, 0.627952, 0.9583777, -1.622982, 0.1092001, -0.8895943, -0.03561435, 0.02437218, -0.05499999, 0.054884, 
161.2052, -0.4880813, -0.1038296, 0.04942501, 0.6279694, 0.9583952, -1.622999, 0.1023545, -0.8895943, -0.0376562, 0.0276301, -0.055, 0.05488519, 
161.2552, -0.4881162, -0.1038296, 0.04941989, 0.6279694, 0.9584126, -1.623016, 0.09634631, -0.8895943, -0.03935838, 0.03034645, -0.05499996, 0.05488654, 
161.3052, -0.4881511, -0.1038296, 0.04941464, 0.6279869, 0.9584126, -1.623016, 0.0913282, -0.8896118, -0.04077693, 0.03261027, -0.05500002, 0.05488749, 
161.3552, -0.4881861, -0.1038296, 0.04941035, 0.6279869, 0.9584126, -1.623016, 0.08715587, -0.8896118, -0.04195924, 0.03449678, -0.05500009, 0.05488835, 
161.4052, -0.4882035, -0.1038296, 0.04940701, 0.6279869, 0.9584126, -1.623034, 0.08368772, -0.8896118, -0.04294446, 0.03606907, -0.05500004, 0.05488899, 
